light_volt,loop_time
2.937000036239624,101
2.9189999103546143,101
2.927999973297119,101
2.949000120162964,101
2.946000099182129,101
2.921999931335449,101
2.927999973297119,101
2.946000099182129,101
2.946000099182129,101
2.921999931335449,101
2.924999952316284,101
2.940000057220459,101
2.937000036239624,102
2.9189999103546143,101
2.946000099182129,101
3.003000020980835,101
3.0209999084472656,102
3.056999921798706,101
3.1050000190734863,101
3.138000011444092,101
3.1410000324249268,101
3.1589999198913574,101
3.183000087738037,101
3.2039999961853027,101
3.2070000171661377,101
3.2100000381469727,101
3.2190001010894775,101
3.2250001430511475,101
3.2220001220703125,101
3.2190001010894775,101
3.2250001430511475,101
3.2309999465942383,101
3.2279999256134033,101
3.2220001220703125,101
3.2279999256134033,101
3.2339999675750732,101
3.2309999465942383,101
3.2250001430511475,101
3.2279999256134033,101
3.2339999675750732,101
3.2339999675750732,101
3.2250001430511475,101
3.2279999256134033,101
3.2339999675750732,101
3.2309999465942383,101
3.2190001010894775,101
3.2160000801086426,101
3.2160000801086426,101
3.2009999752044678,101
3.177000045776367,101
3.1619999408721924,101
3.1500000953674316,101
3.125999927520752,101
3.0810000896453857,101
3.0450000762939453,102
3.0180001258850098,101
2.9820001125335693,102
2.949000120162964,101
2.946000099182129,101
2.9549999237060547,101
2.946000099182129,101
2.4809999465942383,101
1.8960000276565552,101
1.968000054359436,102
1.9500000476837158,102
1.937999963760376,101
1.937999963760376,101
1.9589999914169312,101
1.9229999780654907,101
1.9620000123977661,101
2.000999927520752,101
2.0190000534057617,101
2.003999948501587,101
1.9769999980926514,102
1.9860000610351562,101
1.9830000400543213,102
1.965000033378601,102
1.9559999704360962,101
1.9320000410079956,101
1.8840000629425049,101
1.8510000705718994,101
1.8510000705718994,101
1.8270000219345093,101
1.7519999742507935,101
1.7339999675750732,101
1.7130000591278076,101
1.7070000171661377,101
1.7070000171661377,101
1.6649999618530273,101
1.7070000171661377,101
1.7339999675750732,101
1.6980000734329224,101
1.7339999675750732,102
1.7730000019073486,101
1.7549999952316284,101
1.7549999952316284,101
1.7580000162124634,101
1.7310000658035278,101
2.8919999599456787,101
2.8980000019073486,101
2.9130001068115234,102
2.927999973297119,101
2.9189999103546143,101
1.8899999856948853,101
1.652999997138977,102
1.718999981880188,101
1.6829999685287476,101
1.7039999961853027,101
1.9589999914169312,101
2.930999994277954,101
2.9100000858306885,101
2.8980000019073486,101
2.877000093460083,102
1.5210000276565552,101
1.4429999589920044,101
1.5149999856948853,101
1.590000033378601,101
1.652999997138977,101
2.8980000019073486,101
2.9100000858306885,102
2.924999952316284,101
2.9189999103546143,101
1.5809999704360962,101
1.440000057220459,101
1.5119999647140503,101
1.5509999990463257,101
1.590000033378601,101
2.8980000019073486,101
2.930999994277954,102
2.9189999103546143,101
1.7640000581741333,101
1.5479999780654907,101
2.9130001068115234,101
2.927999973297119,101
2.5230000019073486,101
1.6410000324249268,101
1.6800000667572021,101
2.9189999103546143,102
2.9100000858306885,101
1.5989999771118164,101
1.562999963760376,101
2.9189999103546143,101
2.9100000858306885,101
1.7549999952316284,101
1.722000002861023,101
2.921999931335449,101
2.9100000858306885,101
2.375999927520752,101
1.5149999856948853,101
2.508000135421753,101
1.4819999933242798,101
0.6600000262260437,101
0.48899999260902405,102
0.4230000078678131,102
0.3720000088214874,101
0.335999995470047,101
0.31200000643730164,102
0.30000001192092896,101
0.29100000858306885,102
0.27300000190734863,101
0.27000001072883606,101
0.25200000405311584,101
0.2370000034570694,101
0.23100000619888306,101
0.22500000894069672,101
0.23100000619888306,101
0.24300000071525574,101
0.2280000001192093,101
0.12600000202655792,101
0.27900001406669617,101
0.34200000762939453,101
0.375,101
0.3930000066757202,101
0.4050000011920929,102
0.33000001311302185,102
0.2070000022649765,102
0.10500000417232513,101
0.09000000357627869,101
0.09000000357627869,102
0.10500000417232513,102
0.08100000023841858,101
0.07500000298023224,102
